date,asset,DQN_drawdown,Long_drawdown
2017-09-08,Equity Index,-28.717067,-1.340257
2017-09-11,Equity Index,-28.05313,-0.545367
2017-09-12,Equity Index,-27.473589,-0.107409
2017-09-13,Equity Index,-27.429911,-0.06978
2017-09-14,Equity Index,-27.554317,-0.14789
2017-09-15,Equity Index,-27.687147,-0.159733
2017-09-18,Equity Index,-27.437862,0.0
2017-09-19,Equity Index,-27.382912,0.0
2017-09-20,Equity Index,-27.293056,0.0
2017-09-21,Equity Index,-27.147619,-0.039793
2017-09-22,Equity Index,-26.943857,0.0
2017-09-25,Equity Index,-26.764395,-0.061327
2017-09-26,Equity Index,-26.82152,-0.085944
2017-09-27,Equity Index,-26.246337,0.0
2017-09-28,Equity Index,-26.11908,0.0
2017-09-29,Equity Index,-25.864482,0.0
2017-10-02,Equity Index,-25.515854,0.0
2017-10-03,Equity Index,-25.511129,0.0
2017-10-04,Equity Index,-25.617501,-0.006365
2017-10-05,Equity Index,-25.733413,0.0
2017-10-06,Equity Index,-25.73726,-0.147164
2017-10-09,Equity Index,-25.831315,-0.19651
2017-10-10,Equity Index,-25.823804,-0.026757
2017-10-11,Equity Index,-25.947965,0.0
2017-10-12,Equity Index,-25.917634,-0.046515
2017-10-13,Equity Index,-25.96244,0.0
2017-10-16,Equity Index,-26.051685,0.0
2017-10-17,Equity Index,-26.246112,-0.001502
2017-10-18,Equity Index,-26.05416,0.0
2017-10-19,Equity Index,-26.336207,-0.158831
2017-10-20,Equity Index,-26.390007,0.0
2017-10-23,Equity Index,-26.359844,-0.289709
2017-10-24,Equity Index,-26.427897,-0.087505
2017-10-25,Equity Index,-26.519638,-0.59044
2017-10-26,Equity Index,-26.378168,-0.060803
2017-10-27,Equity Index,-26.237223,0.0
2017-10-30,Equity Index,-26.326042,-0.31599
2017-10-31,Equity Index,-26.443193,-0.014328
2017-11-01,Equity Index,-26.471737,0.0
2017-11-02,Equity Index,-26.672995,0.0
2017-11-03,Equity Index,-26.741867,0.0
2017-11-06,Equity Index,-26.800534,0.0
2017-11-07,Equity Index,-26.522787,-0.349458
2017-11-08,Equity Index,-26.666433,-0.228457
2017-11-09,Equity Index,-26.413541,-0.781184
2017-11-10,Equity Index,-26.145542,-1.029392
2017-11-13,Equity Index,-26.289665,-1.087929
2017-11-14,Equity Index,-26.450269,-1.352988
2017-11-15,Equity Index,-26.206105,-1.796331
2017-11-16,Equity Index,-26.367269,-1.01701
2017-11-17,Equity Index,-26.104323,-1.263702
2017-11-20,Equity Index,-26.030111,-0.946272
2017-11-21,Equity Index,-26.131433,-0.374106
2017-11-22,Equity Index,-26.153136,-0.498682
2017-11-23,Equity Index,-26.314101,-0.366005
2017-11-24,Equity Index,-26.434079,-0.194518
2017-11-27,Equity Index,-26.260122,-0.331758
2017-11-28,Equity Index,-27.927115,0.0
2017-11-29,Equity Index,-28.033583,-0.136035
2017-11-30,Equity Index,-29.175402,0.0
2017-12-01,Equity Index,-29.056024,-0.347383
2017-12-04,Equity Index,-28.703917,-0.258481
2017-12-05,Equity Index,-28.539635,-0.601321
2017-12-06,Equity Index,-28.574516,-0.625798
2017-12-07,Equity Index,-28.697442,-0.474613
2017-12-08,Equity Index,-28.506228,-0.047665
2017-12-11,Equity Index,-28.679333,0.0
2017-12-12,Equity Index,-28.523746,0.0
2017-12-13,Equity Index,-28.685536,0.0
2017-12-14,Equity Index,-28.972901,-0.521167
2017-12-15,Equity Index,-28.82014,0.0
2017-12-18,Equity Index,-28.574074,0.0
2017-12-19,Equity Index,-28.639973,-0.362364
2017-12-20,Equity Index,-28.807494,-0.585935
2017-12-21,Equity Index,-28.579274,-0.259356
2017-12-22,Equity Index,-28.695615,-0.376673
2017-12-26,Equity Index,-28.695615,-0.35322
2017-12-27,Equity Index,-28.648117,-0.364448
2017-12-28,Equity Index,-28.711356,-0.432854
2017-12-29,Equity Index,-28.763007,-0.740101
2018-01-02,Equity Index,-28.943431,-0.413761
2018-01-03,Equity Index,-28.812289,0.0
2018-01-04,Equity Index,-28.728085,0.0
2018-01-05,Equity Index,-29.219624,0.0
2018-01-08,Equity Index,-29.257627,0.0
2018-01-09,Equity Index,-29.325108,0.0
2018-01-10,Equity Index,-29.37088,-0.142872
2018-01-11,Equity Index,-30.37706,0.0
2018-01-12,Equity Index,-31.002665,0.0
2018-01-15,Equity Index,-31.057988,-0.04105
2018-01-16,Equity Index,-31.034076,-0.299798
2018-01-17,Equity Index,-31.645444,0.0
2018-01-18,Equity Index,-31.399178,-0.229546
2018-01-19,Equity Index,-31.64517,0.0
2018-01-22,Equity Index,-32.274506,0.0
2018-01-23,Equity Index,-32.313268,0.0
2018-01-24,Equity Index,-32.720128,-0.234681
2018-01-25,Equity Index,-33.077292,-0.329944
2018-01-26,Equity Index,-33.732317,0.0
2018-01-29,Equity Index,-33.329757,-0.437476
2018-01-30,Equity Index,-32.929809,-1.219084
2018-01-31,Equity Index,-33.220713,-1.320159
2018-02-01,Equity Index,-33.485215,-1.551212
2018-02-02,Equity Index,-34.175872,-3.033606
2018-02-05,Equity Index,-35.174894,-5.361232
2018-02-06,Equity Index,-34.239097,-5.153601
2018-02-07,Equity Index,-34.528696,-5.035336
2018-02-08,Equity Index,-35.855756,-5.953436
2018-02-09,Equity Index,-35.3782,-5.950865
2018-02-12,Equity Index,-35.062787,-5.497755
2018-02-13,Equity Index,-35.063989,-5.542486
2018-02-14,Equity Index,-34.302186,-5.11267
2018-02-15,Equity Index,-33.592029,-4.7689
2018-02-16,Equity Index,-33.359087,-4.60861
2018-02-19,Equity Index,-33.52264,-4.830369
2018-02-20,Equity Index,-33.846719,-4.894984
2018-02-21,Equity Index,-33.978965,-4.941381
2018-02-22,Equity Index,-33.868851,-4.862999
2018-02-23,Equity Index,-33.402433,-4.56838
2018-02-26,Equity Index,-32.737058,-4.224115
2018-02-27,Equity Index,-33.398526,-4.564478
2018-02-28,Equity Index,-34.091652,-4.906398
2018-03-01,Equity Index,-34.989776,-5.364944
2018-03-02,Equity Index,-35.277851,-5.481633
2018-03-05,Equity Index,-34.640967,-5.156912
2018-03-06,Equity Index,-34.417476,-5.045056
2018-03-07,Equity Index,-34.255767,-4.969912
2018-03-08,Equity Index,-33.813106,-4.764216
2018-03-09,Equity Index,-33.068687,-4.358113
2018-03-12,Equity Index,-33.245775,-4.345297
2018-03-13,Equity Index,-33.733005,-4.662881
2018-03-14,Equity Index,-33.809521,-4.800853
2018-03-15,Equity Index,-33.685768,-4.729632
2018-03-16,Equity Index,-33.592523,-4.619781
2018-03-19,Equity Index,-34.420766,-5.132772
2018-03-20,Equity Index,-34.209897,-5.011492
2018-03-21,Equity Index,-34.391131,-5.095708
2018-03-22,Equity Index,-36.181125,-6.003001
2018-03-23,Equity Index,-37.131788,-6.501689
2018-03-26,Equity Index,-36.467519,-6.105262
2018-03-27,Equity Index,-36.915842,-6.306812
2018-03-28,Equity Index,-36.766625,-6.237474
2018-03-29,Equity Index,-35.91231,-5.840489
2018-04-02,Equity Index,-37.632585,-6.63987
2018-04-03,Equity Index,-37.220907,-6.44857
2018-04-04,Equity Index,-36.759876,-6.234338
2018-04-05,Equity Index,-36.17175,-5.722039
2018-04-06,Equity Index,-37.235626,-6.200032
2018-04-09,Equity Index,-37.317976,-6.083655
2018-04-10,Equity Index,-37.111774,-5.658743
2018-04-11,Equity Index,-37.509458,-5.790934
2018-04-12,Equity Index,-37.005037,-5.556539
2018-04-13,Equity Index,-37.098767,-5.600093
2018-04-16,Equity Index,-36.828415,-5.474466
2018-04-17,Equity Index,-36.143608,-5.156248
2018-04-18,Equity Index,-35.871513,-5.02981
2018-04-19,Equity Index,-36.161703,-5.164657
2018-04-20,Equity Index,-36.403335,-5.276938
2018-04-23,Equity Index,-36.24061,-5.201323
2018-04-24,Equity Index,-36.828141,-5.474338
2018-04-25,Equity Index,-36.848724,-5.483903
2018-04-26,Equity Index,-36.116414,-5.10455
2018-04-27,Equity Index,-36.04609,-5.062272
2018-04-30,Equity Index,-36.404582,-5.197908
2018-05-01,Equity Index,-36.203108,-5.091045
2018-05-02,Equity Index,-36.345273,-5.148672
2018-05-03,Equity Index,-36.455014,-5.199666
2018-05-04,Equity Index,-35.599962,-4.802339
2018-05-07,Equity Index,-35.201712,-4.617279
2018-05-08,Equity Index,-35.175306,-4.60775
2018-05-09,Equity Index,-34.618418,-4.283461
2018-05-10,Equity Index,-34.169831,-4.042885
2018-05-11,Equity Index,-34.000269,-3.945184
2018-05-14,Equity Index,-33.962357,-3.95205
2018-05-15,Equity Index,-34.259876,-4.074902
2018-05-16,Equity Index,-33.886383,-3.875521
2018-05-17,Equity Index,-33.840468,-3.757784
2018-05-18,Equity Index,-33.965124,-3.823779
2018-05-21,Equity Index,-33.402406,-3.474481
2018-05-22,Equity Index,-33.61637,-3.524973
2018-05-23,Equity Index,-33.841792,-3.779598
2018-05-24,Equity Index,-34.011331,-3.890532
2018-05-25,Equity Index,-34.223564,-4.017969
2018-05-28,Equity Index,-34.3338,-4.225483
2018-05-29,Equity Index,-35.259509,-4.708005
2018-05-30,Equity Index,-34.591277,-4.284467
2018-05-31,Equity Index,-35.147917,-4.587578
2018-06-01,Equity Index,-34.350009,-4.125629
2018-06-04,Equity Index,-34.08924,-3.929924
2018-06-05,Equity Index,-34.237566,-3.920347
2018-06-06,Equity Index,-33.884119,-3.659196
2018-06-07,Equity Index,-33.96479,-3.742393
2018-06-08,Equity Index,-33.930471,-3.698476
2018-06-11,Equity Index,-33.525583,-3.464298
2018-06-12,Equity Index,-33.733711,-3.509558
2018-06-13,Equity Index,-33.859241,-3.591477
2018-06-14,Equity Index,-33.307309,-3.164627
2018-06-15,Equity Index,-33.49084,-3.441436
2018-06-18,Equity Index,-33.996498,-3.630411
2018-06-19,Equity Index,-34.549785,-3.899073
2018-06-20,Equity Index,-34.376523,-3.739871
2018-06-21,Equity Index,-34.881843,-4.227204
2018-06-22,Equity Index,-34.240317,-3.912352
2018-06-25,Equity Index,-35.030548,-4.805049
2018-06-26,Equity Index,-35.000628,-4.67495
2018-06-27,Equity Index,-35.157266,-4.93331
2018-06-28,Equity Index,-35.103389,-4.842548
2018-06-29,Equity Index,-34.834297,-4.701031
2018-07-02,Equity Index,-34.976289,-4.741906
2018-07-03,Equity Index,-34.933958,-4.758019
2018-07-04,Equity Index,-34.757817,-4.676169
2018-07-05,Equity Index,-34.110222,-4.250095
2018-07-06,Equity Index,-33.707511,-3.939774
2018-07-09,Equity Index,-33.205557,-3.523599
2018-07-10,Equity Index,-33.043824,-3.418003
2018-07-11,Equity Index,-33.874259,-3.957109
2018-07-12,Equity Index,-33.285946,-3.542949
2018-07-13,Equity Index,-33.120636,-3.455044
2018-07-16,Equity Index,-33.372464,-3.653203
2018-07-17,Equity Index,-33.038973,-3.410448
2018-07-18,Equity Index,-32.724345,-3.250197
2018-07-19,Equity Index,-32.921161,-3.341165
2018-07-20,Equity Index,-33.175973,-3.463632
2018-07-23,Equity Index,-33.08379,-3.384386
2018-07-24,Equity Index,-32.757702,-3.240321
2018-07-25,Equity Index,-32.510428,-3.065921
2018-07-26,Equity Index,-32.114193,-2.86984
2018-07-27,Equity Index,-32.540352,-3.21197
2018-07-30,Equity Index,-32.864992,-3.456926
2018-07-31,Equity Index,-32.42805,-3.127096
2018-08-01,Equity Index,-32.644333,-3.343314
2018-08-02,Equity Index,-32.526458,-3.256433
2018-08-03,Equity Index,-32.467826,-3.05659
2018-08-06,Equity Index,-32.306011,-2.923193
2018-08-07,Equity Index,-31.931448,-2.63495
2018-08-08,Equity Index,-32.293572,-2.74755
2018-08-09,Equity Index,-32.379452,-2.738473
2018-08-10,Equity Index,-33.140039,-3.265027
2018-08-13,Equity Index,-33.34688,-3.486571
2018-08-14,Equity Index,-33.332173,-3.222986
2018-08-15,Equity Index,-33.367952,-3.919966
2018-08-16,Equity Index,-34.066151,-3.422018
2018-08-17,Equity Index,-34.389742,-3.323
2018-08-20,Equity Index,-34.574045,-3.135798
2018-08-21,Equity Index,-34.606187,-2.959565
2018-08-22,Equity Index,-34.696451,-2.929033
2018-08-23,Equity Index,-34.757762,-3.016708
2018-08-24,Equity Index,-34.618359,-2.748478
2018-08-27,Equity Index,-34.198722,-2.298815
2018-08-28,Equity Index,-34.219114,-2.286026
2018-08-29,Equity Index,-34.275833,-2.075045
2018-08-30,Equity Index,-34.581228,-2.365184
2018-08-31,Equity Index,-34.878896,-2.578736
2018-09-03,Equity Index,-34.846053,-2.41474
2018-09-04,Equity Index,-35.282328,-2.66873
2018-09-05,Equity Index,-35.829046,-3.074243
2018-09-06,Equity Index,-36.049186,-3.354389
2018-09-07,Equity Index,-36.314918,-3.458252
2018-09-10,Equity Index,-36.083572,-3.313396
2018-09-11,Equity Index,-35.844678,-3.164366
2018-09-12,Equity Index,-35.678627,-3.096835
2018-09-13,Equity Index,-35.611724,-2.992209
2018-09-14,Equity Index,-35.761371,-2.881505
2018-09-17,Equity Index,-35.861611,-3.236582
2018-09-18,Equity Index,-36.021024,-2.929159
2018-09-19,Equity Index,-36.244708,-2.823805
2018-09-20,Equity Index,-36.495671,-2.208652
2018-09-21,Equity Index,-36.137477,-2.162688
2018-09-24,Equity Index,-36.149016,-2.369882
2018-09-25,Equity Index,-35.916892,-2.320555
2018-09-26,Equity Index,-35.595388,-2.474056
2018-09-27,Equity Index,-35.397058,-2.238393
2018-09-28,Equity Index,-35.862788,-2.40174
2018-10-01,Equity Index,-35.669169,-2.351241
2018-10-02,Equity Index,-35.926854,-2.535002
2018-10-03,Equity Index,-35.637785,-2.256072
2018-10-04,Equity Index,-36.352878,-3.062347
2018-10-05,Equity Index,-37.158226,-3.553715
2018-10-08,Equity Index,-37.791675,-3.779585
2018-10-09,Equity Index,-37.73058,-3.847402
2018-10-10,Equity Index,-38.728852,-5.862876
2018-10-11,Equity Index,-39.915135,-6.660041
2018-10-12,Equity Index,-39.812363,-6.520054
2018-10-15,Equity Index,-39.929742,-6.562908
2018-10-16,Equity Index,-38.177679,-5.628372
2018-10-17,Equity Index,-38.438431,-5.743144
2018-10-18,Equity Index,-39.603187,-6.284385
2018-10-19,Equity Index,-39.771102,-6.344437
2018-10-22,Equity Index,-39.911263,-6.487007
2018-10-23,Equity Index,-40.329528,-6.807615
2018-10-24,Equity Index,-41.89802,-7.699156
2018-10-25,Equity Index,-41.28053,-7.297224
2018-10-26,Equity Index,-41.646727,-7.674917
2018-10-29,Equity Index,-42.105699,-7.719386
2018-10-30,Equity Index,-41.285215,-7.329682
2018-10-31,Equity Index,-40.666757,-6.878778
2018-11-01,Equity Index,-40.084743,-6.625921
2018-11-02,Equity Index,-40.351955,-6.672559
2018-11-05,Equity Index,-40.243079,-6.552072
2018-11-06,Equity Index,-40.037505,-6.459482
2018-11-07,Equity Index,-38.956233,-5.823447
2018-11-08,Equity Index,-39.153346,-5.897474
2018-11-09,Equity Index,-39.220937,-6.220465
2018-11-12,Equity Index,-40.383002,-6.831086
2018-11-13,Equity Index,-40.254424,-6.760636
2018-11-14,Equity Index,-40.896717,-7.059098
2018-11-15,Equity Index,-40.312794,-6.787759
2018-11-16,Equity Index,-40.3082,-6.785624
2018-11-19,Equity Index,-41.461228,-7.321416
2018-11-20,Equity Index,-42.783699,-7.935945
2018-11-21,Equity Index,-42.329951,-7.60481
2018-11-22,Equity Index,-42.735381,-8.013754
2018-11-23,Equity Index,-43.013344,-8.114061
2018-11-26,Equity Index,-41.924309,-7.58949
2018-11-27,Equity Index,-41.936106,-7.594972
2018-11-28,Equity Index,-41.022883,-7.085409
2018-11-29,Equity Index,-40.815708,-7.03638
2018-11-30,Equity Index,-41.028051,-6.988857
2018-12-03,Equity Index,-40.425456,-6.546979
2018-12-04,Equity Index,-41.380278,-7.459053
2018-12-05,Equity Index,-41.68785,-7.670294
2018-12-06,Equity Index,-42.979264,-8.268238
2018-12-07,Equity Index,-43.702675,-8.593062
2018-12-10,Equity Index,-43.946697,-8.706454
2018-12-11,Equity Index,-43.62585,-8.557362
2018-12-12,Equity Index,-42.973615,-8.254281
2018-12-13,Equity Index,-43.170709,-8.345867
2018-12-14,Equity Index,-44.123334,-8.788534
2018-12-17,Equity Index,-45.107456,-9.289773
2018-12-18,Equity Index,-45.362633,-9.466039
2018-12-19,Equity Index,-45.95594,-9.72961
2018-12-20,Equity Index,-46.465682,-10.060054
2018-12-21,Equity Index,-47.663303,-10.621466
2018-12-24,Equity Index,-49.137848,-11.306661
2018-12-26,Equity Index,-46.15237,-9.919362
2018-12-27,Equity Index,-45.997346,-9.991773
2018-12-28,Equity Index,-45.787248,-9.761991
2018-12-31,Equity Index,-45.397171,-9.580729
2019-01-02,Equity Index,-45.33764,-9.541619
2019-01-03,Equity Index,-46.364112,-10.046496
2019-01-04,Equity Index,-44.872656,-9.195242
2019-01-07,Equity Index,-44.556389,-9.132368
2019-01-08,Equity Index,-44.353648,-8.840537
2019-01-09,Equity Index,-44.131321,-8.698697
2019-01-10,Equity Index,-44.01354,-8.598513
2019-01-11,Equity Index,-44.145513,-8.629521
2019-01-14,Equity Index,-44.415816,-8.815414
2019-01-15,Equity Index,-44.066989,-8.588059
2019-01-16,Equity Index,-43.969812,-8.520331
2019-01-17,Equity Index,-43.813223,-8.394926
2019-01-18,Equity Index,-43.052131,-7.910929
2019-01-21,Equity Index,-43.282813,-8.018122
2019-01-22,Equity Index,-43.720221,-8.379907
2019-01-23,Equity Index,-43.659686,-8.372573
2019-01-24,Equity Index,-43.619196,-8.325792
2019-01-25,Equity Index,-43.16983,-8.046386
2019-01-28,Equity Index,-43.627856,-8.280026
2019-01-29,Equity Index,-43.522792,-8.189745
2019-01-30,Equity Index,-42.904318,-7.78998
2019-01-31,Equity Index,-42.607102,-7.612908
2019-02-01,Equity Index,-42.765849,-7.537769
2019-02-04,Equity Index,-42.85398,-7.406599
2019-02-05,Equity Index,-42.609463,-7.070405
2019-02-06,Equity Index,-42.655764,-7.091256
2019-02-07,Equity Index,-43.367089,-7.474027
2019-02-08,Equity Index,-43.50679,-7.519692
2019-02-11,Equity Index,-43.172005,-7.364123
2019-02-12,Equity Index,-42.589482,-7.002558
2019-02-13,Equity Index,-42.424016,-6.883089
2019-02-14,Equity Index,-42.568666,-6.922908
2019-02-15,Equity Index,-41.912592,-6.421041
2019-02-18,Equity Index,-41.900076,-6.415225
2019-02-19,Equity Index,-42.008939,-6.43764
2019-02-20,Equity Index,-41.815787,-6.254345
2019-02-21,Equity Index,-41.823605,-6.391403
2019-02-22,Equity Index,-42.009552,-6.181579
2019-02-25,Equity Index,-42.054227,-6.119638
2019-02-26,Equity Index,-41.8117,-6.184524
2019-02-27,Equity Index,-42.005065,-6.220683
2019-02-28,Equity Index,-41.806121,-6.267553
2019-03-01,Equity Index,-42.144164,-6.028639
2019-03-04,Equity Index,-42.040064,-6.128929
2019-03-05,Equity Index,-41.954347,-6.054945
2019-03-06,Equity Index,-42.532376,-6.315307
2019-03-07,Equity Index,-42.979844,-6.513653
2019-03-08,Equity Index,-43.21829,-6.624455
2019-03-11,Equity Index,-42.269713,-6.183668
2019-03-12,Equity Index,-42.198298,-6.150483
2019-03-13,Equity Index,-41.567362,-5.857298
2019-03-14,Equity Index,-41.4434,-5.799695
2019-03-15,Equity Index,-40.975679,-5.450042
2019-03-18,Equity Index,-41.291789,-5.262147
2019-03-19,Equity Index,-41.257652,-5.24618
2019-03-20,Equity Index,-40.79035,-5.501756
2019-03-21,Equity Index,-40.99679,-5.078659
2019-03-22,Equity Index,-40.462381,-6.118043
2019-03-25,Equity Index,-40.57589,-6.147049
2019-03-26,Equity Index,-40.305778,-5.872676
2019-03-27,Equity Index,-40.541257,-5.961009
2019-03-28,Equity Index,-40.198218,-5.801605
2019-03-29,Equity Index,-39.571729,-5.510486
2019-04-01,Equity Index,-38.47619,-5.001409
2019-04-02,Equity Index,-38.320926,-4.944535
2019-04-03,Equity Index,-37.929232,-4.680479
2019-04-04,Equity Index,-38.150641,-4.620733
2019-04-05,Equity Index,-38.331222,-4.407387
2019-04-08,Equity Index,-38.379025,-4.455343
2019-04-09,Equity Index,-37.982754,-4.737216
2019-04-10,Equity Index,-38.060911,-4.558824
2019-04-11,Equity Index,-38.061963,-4.542643
2019-04-12,Equity Index,-38.012564,-4.285063
2019-04-15,Equity Index,-38.060238,-4.30725
2019-04-16,Equity Index,-37.939797,-4.176224
2019-04-17,Equity Index,-37.977502,-4.238353
2019-04-18,Equity Index,-37.925954,-4.075778
2019-04-22,Equity Index,-38.129005,-4.094794
2019-04-23,Equity Index,-37.838053,-3.662877
2019-04-24,Equity Index,-37.853652,-3.769035
2019-04-25,Equity Index,-37.954236,-3.950661
2019-04-26,Equity Index,-38.171891,-3.736651
2019-04-29,Equity Index,-38.227686,-3.657944
2019-04-30,Equity Index,-38.505203,-3.605852
2019-05-01,Equity Index,-38.285911,-4.062764
2019-05-02,Equity Index,-38.18945,-4.251216
2019-05-03,Equity Index,-37.848802,-3.707338
2019-05-06,Equity Index,-37.647111,-4.080065
2019-05-07,Equity Index,-38.408225,-5.0623
2019-05-08,Equity Index,-38.523954,-5.028522
2019-05-09,Equity Index,-39.380742,-5.478152
2019-05-10,Equity Index,-39.243156,-5.265019
2019-05-13,Equity Index,-41.674906,-6.495032
2019-05-14,Equity Index,-41.481143,-5.968636
2019-05-15,Equity Index,-41.198884,-5.674257
2019-05-16,Equity Index,-41.105701,-5.211544
2019-05-17,Equity Index,-41.431762,-5.455623
2019-05-20,Equity Index,-41.262218,-5.855878
2019-05-21,Equity Index,-41.158899,-5.510246
2019-05-22,Equity Index,-41.582508,-5.63401
2019-05-23,Equity Index,-42.931466,-6.316835
2019-05-24,Equity Index,-42.393936,-6.057464
2019-05-27,Equity Index,-41.918407,-5.836494
2019-05-28,Equity Index,-42.620687,-6.162831
2019-05-29,Equity Index,-43.620453,-6.627404
2019-05-30,Equity Index,-43.265904,-6.462652
2019-05-31,Equity Index,-44.415328,-6.996768
2019-06-03,Equity Index,-44.38402,-6.947307
2019-06-04,Equity Index,-42.86478,-6.229563
2019-06-05,Equity Index,-42.467811,-6.045099
2019-06-06,Equity Index,-42.125508,-5.886037
2019-06-07,Equity Index,-41.490611,-5.421727
2019-06-10,Equity Index,-41.344551,-5.185444
2019-06-11,Equity Index,-41.354509,-5.119797
2019-06-12,Equity Index,-41.569411,-5.249128
2019-06-13,Equity Index,-41.522307,-5.146378
2019-06-14,Equity Index,-41.747282,-5.272157
2019-06-17,Equity Index,-41.596021,-5.187723
2019-06-18,Equity Index,-40.303636,-4.489608
2019-06-19,Equity Index,-40.221004,-4.460282
2019-06-20,Equity Index,-39.703315,-4.137449
2019-06-21,Equity Index,-39.859446,-4.368414
2019-06-24,Equity Index,-39.670229,-4.409256
2019-06-25,Equity Index,-40.017652,-4.701011
2019-06-26,Equity Index,-40.038742,-4.763513
2019-06-27,Equity Index,-39.937048,-4.575177
2019-06-28,Equity Index,-40.063823,-4.281326
2019-07-01,Equity Index,-39.89248,-3.929844
2019-07-02,Equity Index,-39.867182,-3.755993
2019-07-03,Equity Index,-39.357805,-3.365974
2019-07-04,Equity Index,-39.504641,-3.397367
2019-07-05,Equity Index,-39.724711,-3.587712
2019-07-08,Equity Index,-39.981537,-3.782486
2019-07-09,Equity Index,-40.102524,-3.804201
2019-07-10,Equity Index,-39.916128,-3.696627
2019-07-11,Equity Index,-39.915154,-3.71497
2019-07-12,Equity Index,-39.462664,-3.52741
2019-07-15,Equity Index,-39.381338,-3.472629
2019-07-16,Equity Index,-39.398361,-3.468495
2019-07-17,Equity Index,-40.114473,-3.832527
2019-07-18,Equity Index,-39.957347,-3.779314
2019-07-19,Equity Index,-40.448801,-4.007782
2019-07-22,Equity Index,-40.199375,-3.842424
2019-07-23,Equity Index,-39.23942,-3.333111
2019-07-24,Equity Index,-38.954763,-3.196847
2019-07-25,Equity Index,-39.417509,-3.577018
2019-07-26,Equity Index,-39.30552,-3.219808
2019-07-29,Equity Index,-39.174618,-3.142261
2019-07-30,Equity Index,-39.084213,-3.476448
2019-07-31,Equity Index,-39.3505,-3.894513
2019-08-01,Equity Index,-39.837658,-4.277739
2019-08-02,Equity Index,-41.272508,-5.091825
2019-08-05,Equity Index,-43.31509,-6.681795
2019-08-06,Equity Index,-42.876742,-6.362707
2019-08-07,Equity Index,-42.70659,-6.260403
2019-08-08,Equity Index,-41.028368,-5.480563
2019-08-09,Equity Index,-41.698728,-5.792068
2019-08-12,Equity Index,-42.402762,-6.173627
2019-08-13,Equity Index,-42.039927,-5.628612
2019-08-14,Equity Index,-39.999652,-6.681283
2019-08-15,Equity Index,-40.022624,-6.682452
2019-08-16,Equity Index,-40.59576,-6.174456
2019-08-19,Equity Index,-40.583179,-5.792829
2019-08-20,Equity Index,-41.195365,-6.065473
2019-08-21,Equity Index,-40.337738,-5.656177
2019-08-22,Equity Index,-40.678926,-5.814721
2019-08-23,Equity Index,-42.093626,-6.472107
2019-08-26,Equity Index,-41.480793,-6.187334
2019-08-27,Equity Index,-41.783269,-6.327889
2019-08-28,Equity Index,-41.326262,-6.115526
2019-08-29,Equity Index,-40.536635,-5.653566
2019-08-30,Equity Index,-40.413877,-5.60798
2019-09-02,Equity Index,-39.925005,-5.38081
2019-09-03,Equity Index,-40.297402,-5.638859
2019-09-04,Equity Index,-40.029016,-5.254748
2019-09-05,Equity Index,-39.696295,-4.898433
2019-09-06,Equity Index,-39.523479,-4.82822
2019-09-09,Equity Index,-39.727805,-4.83602
2019-09-10,Equity Index,-39.549833,-4.734996
2019-09-11,Equity Index,-38.797747,-4.385516
2019-09-12,Equity Index,-38.652401,-4.317976
2019-09-13,Equity Index,-38.629602,-4.307381
2019-09-16,Equity Index,-38.933442,-4.448571
2019-09-17,Equity Index,-38.890991,-4.428844
2019-09-18,Equity Index,-38.899264,-4.432689
2019-09-19,Equity Index,-38.74807,-4.362431
2019-09-20,Equity Index,-38.991997,-4.47578
2019-09-23,Equity Index,-38.888649,-4.500426
2019-09-24,Equity Index,-39.511614,-4.8339
2019-09-25,Equity Index,-39.088798,-4.704517
2019-09-26,Equity Index,-39.236557,-4.6457
2019-09-27,Equity Index,-39.464175,-4.746392
2019-09-30,Equity Index,-39.144353,-4.522723
2019-10-01,Equity Index,-40.242862,-5.158249
2019-10-02,Equity Index,-41.046331,-6.175193
2019-10-03,Equity Index,-40.725952,-5.942267
2019-10-04,Equity Index,-39.887612,-5.513513
2019-10-07,Equity Index,-39.910146,-5.514983
2019-10-08,Equity Index,-40.085795,-6.023969
2019-10-09,Equity Index,-40.433397,-5.751648
2019-10-10,Equity Index,-40.569778,-5.456854
2019-10-11,Equity Index,-41.042349,-4.933308
2019-10-14,Equity Index,-41.019899,-5.032712
2019-10-15,Equity Index,-41.015697,-4.634605
2019-10-16,Equity Index,-41.114452,-4.721923
2019-10-17,Equity Index,-41.246458,-4.632629
2019-10-18,Equity Index,-41.497201,-4.823738
2019-10-21,Equity Index,-41.325401,-4.614721
2019-10-22,Equity Index,-41.510276,-4.682079
2019-10-23,Equity Index,-41.222608,-4.52934
2019-10-24,Equity Index,-40.94161,-4.398765
2019-10-25,Equity Index,-40.501625,-4.180222
2019-10-28,Equity Index,-40.071947,-3.980558
2019-10-29,Equity Index,-40.170373,-4.026295
2019-10-30,Equity Index,-39.873766,-3.888467
2019-10-31,Equity Index,-40.400213,-4.133098
2019-11-01,Equity Index,-39.809973,-3.750211
2019-11-04,Equity Index,-39.616889,-3.417231
2019-11-05,Equity Index,-39.657293,-3.354652
2019-11-06,Equity Index,-39.762158,-3.331339
2019-11-07,Equity Index,-39.621726,-3.155847
2019-11-08,Equity Index,-39.567303,-3.149687
2019-11-11,Equity Index,-39.752388,-3.189367
2019-11-12,Equity Index,-39.740017,-3.054203
