E(R),Std(R),DD,Sharpe,Sortino,MDD,Calmar,Ticker,Strategy
-0.030182751052083547,0.21678689430606654,0.15784267456315987,-0.13922774782441688,-0.19122047402970282,-0.32954765628768395,-0.09158842575938403,CT=F,Sign(R)
0.10586183066383094,0.16688525336165966,0.1186312386664354,0.634339035543279,0.8923604933561454,-0.1533397298305791,0.6903744436017645,CT=F,MACD
-0.11570086861629954,0.09363828628718933,0.08248527283777586,-1.2356149733608335,-1.4026851659186352,-0.36022424216590493,-0.3211912333290782,CT=F,DQN
0.014248371124286969,0.10131535502900386,0.07687460305156328,0.14063387647615747,0.18534562207404104,-0.15152225556047086,0.09403484043702479,CT=F,A2C
-0.1748616716008521,0.290498983353399,0.1803545836722826,-0.601935571623425,-0.9695438177417685,-0.608116823671305,-0.28754618322377984,OJ=F,Long
-0.05775075679780025,0.27960333718119557,0.19473080533063847,-0.2065453058608351,-0.29656713379140887,-0.4785453537684956,-0.12067979835770834,OJ=F,Sign(R)
0.20159496133636956,0.25802819565522384,0.1945083477002171,0.7812904354287695,1.0364334678688165,-0.24864958737775358,0.8107592836263281,OJ=F,MACD
0.02873006458445964,0.09269316719912515,0.06536934394121886,0.3099480301794111,0.43950363966164574,-0.16997724088725114,0.1690230082244763,OJ=F,DQN
0.00898414322715934,0.07720551791945181,0.04736000595465016,0.1163665948919928,0.189698946316902,-0.16187649498860437,0.0554999861332048,OJ=F,A2C
0.1382720522562929,0.13011970400337367,0.11486297939406653,1.062652680586392,1.2037999796428371,-0.20429833503227823,0.6768143863455692,ES=F,Long
0.07892985518907286,0.12831541093585846,0.1194967499083546,0.615123737775565,0.6605188446514769,-0.17397557557671028,0.4536835410799987,ES=F,Sign(R)
0.13143434036505286,0.12863796720241763,0.09976976799398983,1.0217383189695077,1.3173764258224046,-0.10865173676017024,1.209684670344214,ES=F,MACD
-0.07838458675055107,0.10552640131873116,0.10631381364389506,-0.7427959806361524,-0.7372944687423714,-0.3383190478986415,-0.23168836409717805,ES=F,DQN
-0.04037086716941058,0.12521104386235396,0.0722427332186688,-0.3224225749111298,-0.558822533018145,-0.2850066266068534,-0.14164887199306897,ES=F,A2C
0.20097097702033334,0.1718442955437133,0.14336483165845512,1.169494607804487,1.4018150385661952,-0.23236271252686957,0.8649020095988671,NQ=F,Long
0.13864446526238042,0.16899607218517188,0.1540307811436412,0.8204005186017892,0.9001088239180435,-0.2524067280807054,0.5492898953868208,NQ=F,Sign(R)
0.14301473147179736,0.17191496612504345,0.1316988461167493,0.8318922703202855,1.0859224335573652,-0.13890047054874935,1.029620208677436,NQ=F,MACD
-0.06506779942165299,0.09018599292762773,0.07484786309803958,-0.7214845377803675,-0.8693340962376419,-0.2549785181734485,-0.25518933864613164,NQ=F,DQN
0.07682633061748749,0.12019090914746579,0.09936840813721015,0.6392025084295434,0.7731464361530674,-0.18272575180865022,0.42044610492526396,NQ=F,A2C
0.15136923506403416,0.13306474169341798,0.117167178543709,1.1375608079019899,1.2919081686990195,-0.19246799642750678,0.7864644401857609,YM=F,Long
0.07473844812054638,0.13145912827503778,0.12103984756867084,0.568529923339969,0.6174697805872914,-0.17050481872576118,0.43833628092796134,YM=F,Sign(R)
0.12541160495612194,0.1331325587123301,0.10591660414616454,0.9420055181776276,1.1840599117306894,-0.11264101839498959,1.113374210772409,YM=F,MACD
-0.19487093207765854,0.10356697784323185,0.11522034349232166,-1.8815933045051527,-1.6912892825271333,-0.48257331316459234,-0.40381622182906224,YM=F,DQN
