contract,asset,version,context,sigma,status,action,original_included,effective_context_source,distribution_aligned,exists,test_rows_total,test_rows_nonpositive,test_rows_positive,cleaned_rows,window_length,invalid_reason,nonpositive_in_test,t3_asset_score10,t3_asset_score15,t3_asset_annual_gap,t3_asset_calmar_gap,t3_all_score10,t3_all_score15,t3_all_annual_gap,t3_all_calmar_gap,t3_asset_ER,t3_asset_ER_gap,t3_asset_stdR,t3_asset_stdR_gap,t3_asset_DD,t3_asset_DD_gap,t3_asset_Sharpe,t3_asset_Sharpe_gap,t3_asset_Sortino,t3_asset_Sortino_gap,t3_asset_MDD,t3_asset_MDD_gap,t3_asset_Calmar,t3_asset_Calmar_gap,t3_asset_pct_posve,t3_asset_pct_posve_gap,t3_asset_Ave_P_L,t3_asset_Ave_P_L_gap,t3_all_ER,t3_all_ER_gap,t3_all_stdR,t3_all_stdR_gap,t3_all_DD,t3_all_DD_gap,t3_all_Sharpe,t3_all_Sharpe_gap,t3_all_Sortino,t3_all_Sortino_gap,t3_all_MDD,t3_all_MDD_gap,t3_all_Calmar,t3_all_Calmar_gap,t3_all_pct_posve,t3_all_pct_posve_gap,t3_all_Ave_P_L,t3_all_Ave_P_L_gap,t2_asset_score10,t2_asset_score15,t2_asset_annual_gap,t2_asset_calmar_gap,t2_all_score10,t2_all_score15,t2_all_annual_gap,t2_all_calmar_gap,t2_asset_ER,t2_asset_ER_gap,t2_asset_stdR,t2_asset_stdR_gap,t2_asset_DD,t2_asset_DD_gap,t2_asset_Sharpe,t2_asset_Sharpe_gap,t2_asset_Sortino,t2_asset_Sortino_gap,t2_asset_MDD,t2_asset_MDD_gap,t2_asset_Calmar,t2_asset_Calmar_gap,t2_asset_pct_posve,t2_asset_pct_posve_gap,t2_asset_Ave_P_L,t2_asset_Ave_P_L_gap,t2_all_ER,t2_all_ER_gap,t2_all_stdR,t2_all_stdR_gap,t2_all_DD,t2_all_DD_gap,t2_all_Sharpe,t2_all_Sharpe_gap,t2_all_Sortino,t2_all_Sortino_gap,t2_all_MDD,t2_all_MDD_gap,t2_all_Calmar,t2_all_Calmar_gap,t2_all_pct_posve,t2_all_pct_posve_gap,t2_all_Ave_P_L,t2_all_Ave_P_L_gap,combined_rank,error
DT,Fixed Income,DROP,legacy_41_family,0.058,drop-candidate,drop,True,REV,False,True,0,0,0,0,0,,False,4.0,4.0,26.7932,47.5081,4.0,4.0,10875.1354,3176.4575,0.45,25.6198,0.859,8.5197,0.566,0.8913,0.524,18.7597,0.795,26.457,0.151,39.8148,0.239,47.4725,0.528,2.5243,0.974,7.0611,-0.036,176.9231,0.338,6.8871,0.237,3.0435,-0.106,194.4444,-0.151,164.9123,0.13,251.3514,0.277,3177.7778,0.513,1.1561,0.933,1.5234,2.0,2.0,26.7932,46.2077,2.0,2.0,10875.1354,2029.8552,0.052,92.3529,0.1,89.7436,0.066,88.5417,0.524,24.9284,0.795,32.6271,0.151,147.541,0.239,46.1712,0.528,2.5243,0.974,7.5901,-0.011,120.0,0.1,89.7436,0.07,88.2943,-0.106,282.7586,-0.151,264.1304,0.13,83.0986,0.277,2030.7692,0.513,1.3462,0.933,0.0,"(1, 5.048543689320393, np.float64(14.651201529614568), np.float64(117.97277588721438), 53.58633027654075, 187.35579842137219, 93.7158134114579, np.int64(-6))",
DT,Fixed Income,NON,legacy_41_family,0.058,diagnostic-only,swap,True,REV,False,True,2284,0,2284,4372,2284,,False,3.0,4.0,30.2178,44.4571,4.0,4.0,10981.8151,3290.4498,0.427,29.4215,0.845,10.0106,0.558,0.5348,0.506,21.5504,0.766,29.1397,0.136,25.9259,0.253,44.3956,0.53,2.9126,0.961,8.3015,-0.027,107.6923,0.327,9.9174,0.228,0.8696,-0.082,127.7778,-0.118,107.0175,0.126,240.5405,0.287,3288.8889,0.512,1.3487,0.94,2.2851,2.0,2.0,30.2178,43.081,2.0,2.0,10981.8151,2108.7729,0.051,92.5,0.1,89.7436,0.066,88.5417,0.506,27.5072,0.766,35.0847,0.136,122.9508,0.253,43.018,0.53,2.9126,0.961,8.8235,-0.008,114.5455,0.1,89.7436,0.07,88.2943,-0.082,241.3793,-0.118,228.2609,0.126,77.4648,0.287,2107.6923,0.512,1.5385,0.94,0.7503,"(1, 5.825242718446607, np.float64(17.125056129321973), np.float64(121.92148760330579), 60.43552685027321, 148.8767455980571, 87.53806653946816, np.int64(-6))",
DT,Fixed Income,NON_FWD_ANCHORED,legacy_41_family,0.058,promotable,swap,True,REV,False,True,2284,0,2284,4372,2284,,False,6.0,8.0,18.6562,23.9515,6.0,6.0,11126.1583,3346.0909,0.544,10.0826,0.859,8.5197,0.57,1.6043,0.634,1.7054,0.954,11.7484,0.116,7.4074,0.346,23.956,0.534,3.6893,0.968,7.6336,-0.014,7.6923,0.327,9.9174,0.228,0.8696,-0.042,16.6667,-0.06,5.2632,0.126,240.5405,0.292,3344.4444,0.515,0.7707,0.934,1.6322,3.0,3.0,18.6562,22.0674,2.0,2.0,11126.1583,2147.2937,0.063,90.7353,0.1,89.7436,0.066,88.5417,0.634,9.1691,0.954,19.1525,0.116,90.1639,0.346,22.0721,0.534,3.6893,0.968,8.1594,-0.004,107.2727,0.1,89.7436,0.07,88.2943,-0.042,172.4138,-0.06,165.2174,0.126,77.4648,0.292,2146.1538,0.515,0.9615,0.934,0.1072,"(1, 7.378640776699036, np.float64(15.792980575633369), np.float64(100.8179387457462), 37.31249240300593, 97.57134183363694, 46.01893944185622, np.int64(-11))",
DT,Fixed Income,RAD_RAW,legacy_41_family,0.058,promotable,swap,True,REV,False,True,2284,0,2284,4372,2284,,False,7.0,8.0,18.2268,23.012,6.0,7.0,11128.7616,3347.0016,0.549,9.2562,0.859,8.5197,0.57,1.6043,0.639,0.9302,0.962,11.0083,0.115,6.4815,0.35,23.0769,0.533,3.4951,0.974,7.0611,-0.013,0.0,0.327,9.9174,0.228,0.8696,-0.04,11.1111,-0.058,1.7544,0.126,240.5405,0.292,3344.4444,0.515,0.7707,0.934,1.6322,3.0,3.0,18.2268,21.1047,2.0,2.0,11128.7616,2147.9242,0.064,90.5882,0.1,89.7436,0.066,88.5417,0.639,8.4527,0.962,18.4746,0.115,88.5246,0.35,21.1712,0.533,3.4951,0.974,7.5901,-0.004,107.2727,0.1,89.7436,0.07,88.2943,-0.04,168.9655,-0.058,163.0435,0.126,77.4648,0.292,2146.1538,0.515,0.9615,0.934,0.1072,"(1, 6.990291262135928, np.float64(14.651201529614568), np.float64(99.84443364122508), 36.45369145203364, 95.00607164541591, 44.11669794424212, np.int64(-11))",
DT,Fixed Income,RAD_REGEN,legacy_41_family,0.058,promotable,swap,True,REV,False,True,2284,0,2284,4372,2284,,False,6.0,8.0,20.2119,26.5693,6.0,6.0,11110.7737,3341.0513,0.539,10.9091,0.86,8.4132,0.572,1.9608,0.627,2.7907,0.943,12.766,0.117,8.3333,0.334,26.5934,0.535,3.8835,0.962,8.2061,-0.014,7.6923,0.327,9.9174,0.228,0.8696,-0.043,19.4444,-0.061,7.0175,0.126,240.5405,0.292,3344.4444,0.515,0.7707,0.933,1.5234,2.0,3.0,20.2119,24.75,2.0,2.0,11110.7737,2143.8047,0.063,90.7353,0.1,89.7436,0.066,88.5417,0.627,10.1719,0.943,20.0847,0.117,91.8033,0.334,24.7748,0.535,3.8835,0.962,8.7287,-0.004,107.2727,0.1,89.7436,0.07,88.2943,-0.043,174.1379,-0.061,166.3043,0.126,77.4648,0.292,2146.1538,0.515,0.9615,0.933,0.0,"(1, 7.766990291262142, np.float64(16.93475962165217), np.float64(101.64438502673795), 40.42373364923794, 100.13661202185794, 51.31927959800757, np.int64(-11))",
DT,Fixed Income,REV,legacy_41_family,0.058,promotable,swap,True,REV,False,True,2284,0,2284,4372,2284,,False,9.0,9.0,6.8829,9.0769,7.0,7.0,11379.7004,3438.7159,0.555,8.2645,0.859,8.5197,0.57,1.6043,0.647,0.3101,0.975,9.8057,0.111,2.7778,0.414,9.011,0.534,3.6893,0.969,7.5382,-0.013,0.0,0.327,9.9174,0.228,0.8696,-0.038,5.5556,-0.055,3.5088,0.125,237.8378,0.3,3433.3333,0.515,0.7707,0.934,1.6322,4.0,4.0,6.8829,6.8243,2.0,2.0,11379.7004,2211.4187,0.065,90.4412,0.1,89.7436,0.066,88.5417,0.647,7.3066,0.975,17.3729,0.111,81.9672,0.414,6.7568,0.534,3.6893,0.969,8.0645,-0.004,107.2727,0.1,89.7436,0.07,88.2943,-0.038,165.5172,-0.055,159.7826,0.125,76.0563,0.3,2207.6923,0.515,0.9615,0.934,0.1072,"(1, 7.378640776699036, np.float64(15.602684067963569), np.float64(98.70563928050558), 13.76589745323942, 84.74499089253189, 15.901169866322096, np.int64(-13))",
DT,Fixed Income,DROP,legacy_41_family,0.059,drop-candidate,drop,True,REV,False,True,0,0,0,0,0,,False,4.0,4.0,26.7932,47.5081,4.0,4.0,10875.1354,3176.4575,0.457,24.4628,0.874,6.9223,0.576,2.6738,0.524,18.7597,0.795,26.457,0.151,39.8148,0.239,47.4725,0.528,2.5243,0.974,7.0611,-0.036,176.9231,0.344,5.2342,0.241,4.7826,-0.106,194.4444,-0.151,164.9123,0.13,251.3514,0.277,3177.7778,0.513,1.1561,0.933,1.5234,2.0,2.0,26.7932,46.2077,2.0,2.0,10875.1354,2029.8552,0.052,92.3529,0.1,89.7436,0.066,88.5417,0.524,24.9284,0.795,32.6271,0.151,147.541,0.239,46.1712,0.528,2.5243,0.974,7.5901,-0.011,120.0,0.1,89.7436,0.07,88.2943,-0.106,282.7586,-0.151,264.1304,0.13,83.0986,0.277,2030.7692,0.513,1.3462,0.933,0.0,"(1, 5.048543689320393, np.float64(14.651201529614568), np.float64(116.81575109382595), 53.58633027654176, 187.35579842137219, 93.71581341145875, np.int64(-6))",
DT,Fixed Income,NON,legacy_41_family,0.059,diagnostic-only,swap,True,REV,False,True,2284,0,2284,4372,2284,,False,4.0,4.0,30.2178,44.4571,4.0,4.0,10981.8151,3290.4498,0.435,28.0992,0.86,8.4132,0.567,1.0695,0.506,21.5504,0.766,29.1397,0.136,25.9259,0.253,44.3956,0.53,2.9126,0.961,8.3015,-0.027,107.6923,0.333,8.2645,0.232,0.8696,-0.082,127.7778,-0.118,107.0175,0.126,240.5405,0.287,3288.8889,0.512,1.3487,0.94,2.2851,2.0,2.0,30.2178,43.081,2.0,2.0,10981.8151,2108.7729,0.051,92.5,0.1,89.7436,0.066,88.5417,0.506,27.5072,0.766,35.0847,0.136,122.9508,0.253,43.018,0.53,2.9126,0.961,8.8235,-0.008,114.5455,0.1,89.7436,0.07,88.2943,-0.082,241.3793,-0.118,228.2609,0.126,77.4648,0.287,2107.6923,0.512,1.5385,0.94,0.7503,"(1, 5.825242718446607, np.float64(17.125056129321973), np.float64(120.59917355371901), 60.43552685027402, 148.8767455980571, 87.53806653946882, np.int64(-6))",
DT,Fixed Income,NON_FWD_ANCHORED,legacy_41_family,0.059,promotable,swap,True,REV,False,True,2284,0,2284,4372,2284,,False,7.0,8.0,18.6562,23.9515,6.0,6.0,11126.1583,3346.0909,0.553,8.595,0.873,7.0288,0.58,3.3868,0.634,1.7054,0.954,11.7484,0.116,7.4074,0.346,23.956,0.534,3.6893,0.968,7.6336,-0.014,7.6923,0.333,8.2645,0.232,0.8696,-0.042,16.6667,-0.06,5.2632,0.126,240.5405,0.292,3344.4444,0.515,0.7707,0.934,1.6322,3.0,3.0,18.6562,22.0674,2.0,2.0,11126.1583,2147.2937,0.063,90.7353,0.1,89.7436,0.066,88.5417,0.634,9.1691,0.954,19.1525,0.116,90.1639,0.346,22.0721,0.534,3.6893,0.968,8.1594,-0.004,107.2727,0.1,89.7436,0.07,88.2943,-0.042,172.4138,-0.06,165.2174,0.126,77.4648,0.292,2146.1538,0.515,0.9615,0.934,0.1072,"(1, 7.378640776699036, np.float64(15.792980575633369), np.float64(99.33033543996109), 37.31249240300633, 97.57134183363694, 46.01893944185678, np.int64(-11))",
DT,Fixed Income,RAD_RAW,legacy_41_family,0.059,promotable,swap,True,REV,False,True,2284,0,2284,4372,2284,,False,7.0,8.0,18.2268,23.012,6.0,7.0,11128.7616,3347.0016,0.558,7.7686,0.874,6.9223,0.58,3.3868,0.639,0.9302,0.962,11.0083,0.115,6.4815,0.35,23.0769,0.533,3.4951,0.974,7.0611,-0.013,0.0,0.333,8.2645,0.232,0.8696,-0.04,11.1111,-0.058,1.7544,0.126,240.5405,0.292,3344.4444,0.515,0.7707,0.934,1.6322,3.0,3.0,18.2268,21.1047,2.0,2.0,11128.7616,2147.9242,0.064,90.5882,0.1,89.7436,0.066,88.5417,0.639,8.4527,0.962,18.4746,0.115,88.5246,0.35,21.1712,0.533,3.4951,0.974,7.5901,-0.004,107.2727,0.1,89.7436,0.07,88.2943,-0.04,168.9655,-0.058,163.0435,0.126,77.4648,0.292,2146.1538,0.515,0.9615,0.934,0.1072,"(1, 6.990291262135928, np.float64(14.651201529614568), np.float64(98.35683033543995), 36.453691452034434, 95.00607164541591, 44.11669794424289, np.int64(-11))",
DT,Fixed Income,RAD_REGEN,legacy_41_family,0.059,promotable,swap,True,REV,False,True,2284,0,2284,4372,2284,,False,7.0,8.0,20.2119,26.5693,6.0,6.0,11110.7737,3341.0513,0.548,9.4215,0.875,6.8158,0.582,3.7433,0.627,2.7907,0.943,12.766,0.117,8.3333,0.334,26.5934,0.535,3.8835,0.962,8.2061,-0.014,7.6923,0.333,8.2645,0.232,0.8696,-0.043,19.4444,-0.061,7.0175,0.126,240.5405,0.292,3344.4444,0.515,0.7707,0.933,1.5234,2.0,3.0,20.2119,24.75,2.0,2.0,11110.7737,2143.8047,0.063,90.7353,0.1,89.7436,0.066,88.5417,0.627,10.1719,0.943,20.0847,0.117,91.8033,0.334,24.7748,0.535,3.8835,0.962,8.7287,-0.004,107.2727,0.1,89.7436,0.07,88.2943,-0.043,174.1379,-0.061,166.3043,0.126,77.4648,0.292,2146.1538,0.515,0.9615,0.933,0.0,"(1, 7.766990291262142, np.float64(16.93475962165217), np.float64(100.15678172095282), 40.42373364923847, 100.13661202185794, 51.31927959800808, np.int64(-11))",
DT,Fixed Income,REV,legacy_41_family,0.059,promotable,swap,True,REV,False,True,2284,0,2284,4372,2284,,False,9.0,9.0,6.8829,9.0769,7.0,7.0,11379.7004,3438.7159,0.565,6.6116,0.873,7.0288,0.58,3.3868,0.647,0.3101,0.975,9.8057,0.111,2.7778,0.414,9.011,0.534,3.6893,0.969,7.5382,-0.013,0.0,0.333,8.2645,0.232,0.8696,-0.038,5.5556,-0.055,3.5088,0.125,237.8378,0.3,3433.3333,0.515,0.7707,0.934,1.6322,4.0,4.0,6.8829,6.8243,2.0,2.0,11379.7004,2211.4187,0.065,90.4412,0.1,89.7436,0.066,88.5417,0.647,7.3066,0.975,17.3729,0.111,81.9672,0.414,6.7568,0.534,3.6893,0.969,8.0645,-0.004,107.2727,0.1,89.7436,0.07,88.2943,-0.038,165.5172,-0.055,159.7826,0.125,76.0563,0.3,2207.6923,0.515,0.9615,0.934,0.1072,"(1, 7.378640776699036, np.float64(15.602684067963569), np.float64(97.05274671852212), 13.765897453240184, 84.74499089253189, 15.901169866323134, np.int64(-13))",
DT,Fixed Income,DROP,legacy_41_family,0.06,drop-candidate,drop,True,REV,False,True,0,0,0,0,0,,False,4.0,4.0,26.7932,47.5081,4.0,4.0,10875.1354,3176.4575,0.465,23.1405,0.888,5.4313,0.585,4.2781,0.524,18.7597,0.795,26.457,0.151,39.8148,0.239,47.4725,0.528,2.5243,0.974,7.0611,-0.037,184.6154,0.35,3.5813,0.245,6.5217,-0.106,194.4444,-0.151,164.9123,0.13,251.3514,0.277,3177.7778,0.513,1.1561,0.933,1.5234,2.0,2.0,26.7932,46.2077,2.0,2.0,10875.1354,2029.8552,0.052,92.3529,0.1,89.7436,0.066,88.5417,0.524,24.9284,0.795,32.6271,0.151,147.541,0.239,46.1712,0.528,2.5243,0.974,7.5901,-0.011,120.0,0.1,89.7436,0.07,88.2943,-0.106,282.7586,-0.151,264.1304,0.13,83.0986,0.277,2030.7692,0.513,1.3462,0.933,0.0,"(1, 5.048543689320393, np.float64(14.651201529614568), np.float64(115.49343704423917), 53.58633027654205, 187.35579842137219, 93.71581341145885, np.int64(-6))",
DT,Fixed Income,NON,legacy_41_family,0.06,diagnostic-only,swap,True,REV,False,True,2284,0,2284,4372,2284,,False,4.0,4.0,30.2178,44.4571,4.0,4.0,10981.8151,3290.4498,0.442,26.9421,0.874,6.9223,0.577,2.852,0.506,21.5504,0.766,29.1397,0.136,25.9259,0.253,44.3956,0.53,2.9126,0.961,8.3015,-0.028,115.3846,0.339,6.6116,0.236,2.6087,-0.082,127.7778,-0.118,107.0175,0.126,240.5405,0.287,3288.8889,0.512,1.3487,0.94,2.2851,2.0,2.0,30.2178,43.081,2.0,2.0,10981.8151,2108.7729,0.051,92.5,0.1,89.7436,0.066,88.5417,0.506,27.5072,0.766,35.0847,0.136,122.9508,0.253,43.018,0.53,2.9126,0.961,8.8235,-0.008,114.5455,0.1,89.7436,0.07,88.2943,-0.082,241.3793,-0.118,228.2609,0.126,77.4648,0.287,2107.6923,0.512,1.5385,0.94,0.7503,"(1, 5.825242718446607, np.float64(17.125056129321973), np.float64(119.44214876033058), 60.4355268502744, 148.8767455980571, 87.53806653946913, np.int64(-6))",
DT,Fixed Income,NON_FWD_ANCHORED,legacy_41_family,0.06,promotable,swap,True,REV,False,True,2284,0,2284,4372,2284,,False,7.0,8.0,18.6562,23.9515,6.0,6.0,11126.1583,3346.0909,0.563,6.9421,0.888,5.4313,0.59,5.1693,0.634,1.7054,0.954,11.7484,0.116,7.4074,0.346,23.956,0.534,3.6893,0.968,7.6336,-0.014,7.6923,0.339,6.6116,0.236,2.6087,-0.042,16.6667,-0.06,5.2632,0.126,240.5405,0.292,3344.4444,0.515,0.7707,0.934,1.6322,3.0,3.0,18.6562,22.0674,2.0,2.0,11126.1583,2147.2937,0.063,90.7353,0.1,89.7436,0.066,88.5417,0.634,9.1691,0.954,19.1525,0.116,90.1639,0.346,22.0721,0.534,3.6893,0.968,8.1594,-0.004,107.2727,0.1,89.7436,0.07,88.2943,-0.042,172.4138,-0.06,165.2174,0.126,77.4648,0.292,2146.1538,0.515,0.9615,0.934,0.1072,"(1, 7.378640776699036, np.float64(15.792980575633369), np.float64(97.67744287797763), 37.31249240300656, 97.57134183363694, 46.01893944185701, np.int64(-11))",
DT,Fixed Income,RAD_RAW,legacy_41_family,0.06,promotable,swap,True,REV,False,True,2284,0,2284,4372,2284,,False,7.0,8.0,18.2268,23.012,6.0,7.0,11128.7616,3347.0016,0.568,6.1157,0.889,5.3248,0.59,5.1693,0.639,0.9302,0.962,11.0083,0.115,6.4815,0.35,23.0769,0.533,3.4951,0.974,7.0611,-0.014,7.6923,0.339,6.6116,0.236,2.6087,-0.04,11.1111,-0.058,1.7544,0.126,240.5405,0.292,3344.4444,0.515,0.7707,0.934,1.6322,3.0,3.0,18.2268,21.1047,2.0,2.0,11128.7616,2147.9242,0.064,90.5882,0.1,89.7436,0.066,88.5417,0.639,8.4527,0.962,18.4746,0.115,88.5246,0.35,21.1712,0.533,3.4951,0.974,7.5901,-0.004,107.2727,0.1,89.7436,0.07,88.2943,-0.04,168.9655,-0.058,163.0435,0.126,77.4648,0.292,2146.1538,0.515,0.9615,0.934,0.1072,"(1, 6.990291262135928, np.float64(14.651201529614568), np.float64(96.7039377734565), 36.45369145203446, 95.00607164541591, 44.116697944242915, np.int64(-11))",
DT,Fixed Income,RAD_REGEN,legacy_41_family,0.06,promotable,swap,True,REV,False,True,2284,0,2284,4372,2284,,False,7.0,8.0,20.2119,26.5693,6.0,6.0,11110.7737,3341.0513,0.558,7.7686,0.89,5.2183,0.592,5.5258,0.627,2.7907,0.943,12.766,0.117,8.3333,0.334,26.5934,0.535,3.8835,0.962,8.2061,-0.014,7.6923,0.339,6.6116,0.236,2.6087,-0.043,19.4444,-0.061,7.0175,0.126,240.5405,0.292,3344.4444,0.515,0.7707,0.933,1.5234,2.0,3.0,20.2119,24.75,2.0,2.0,11110.7737,2143.8047,0.063,90.7353,0.1,89.7436,0.066,88.5417,0.627,10.1719,0.943,20.0847,0.117,91.8033,0.334,24.7748,0.535,3.8835,0.962,8.7287,-0.004,107.2727,0.1,89.7436,0.07,88.2943,-0.043,174.1379,-0.061,166.3043,0.126,77.4648,0.292,2146.1538,0.515,0.9615,0.933,0.0,"(1, 7.766990291262142, np.float64(16.93475962165217), np.float64(98.50388915896934), 40.42373364923853, 100.13661202185794, 51.31927959800812, np.int64(-11))",
DT,Fixed Income,REV,legacy_41_family,0.06,promotable,swap,True,REV,False,True,2284,0,2284,4372,2284,,False,9.0,9.0,6.8829,9.0769,7.0,7.0,11379.7004,3438.7159,0.575,4.9587,0.888,5.4313,0.589,4.9911,0.647,0.3101,0.975,9.8057,0.111,2.7778,0.414,9.011,0.534,3.6893,0.969,7.5382,-0.013,0.0,0.339,6.6116,0.236,2.6087,-0.038,5.5556,-0.055,3.5088,0.125,237.8378,0.3,3433.3333,0.515,0.7707,0.934,1.6322,4.0,4.0,6.8829,6.8243,2.0,2.0,11379.7004,2211.4187,0.065,90.4412,0.1,89.7436,0.066,88.5417,0.647,7.3066,0.975,17.3729,0.111,81.9672,0.414,6.7568,0.534,3.6893,0.969,8.0645,-0.004,107.2727,0.1,89.7436,0.07,88.2943,-0.038,165.5172,-0.055,159.7826,0.125,76.0563,0.3,2207.6923,0.515,0.9615,0.934,0.1072,"(1, 7.378640776699036, np.float64(15.602684067963569), np.float64(95.39985415653865), 13.765897453240125, 84.74499089253189, 15.901169866323084, np.int64(-13))",
DT,Fixed Income,DROP,structural_38_family,0.058,drop-candidate,drop,True,REV,False,True,0,0,0,0,0,,False,4.0,4.0,30.1723,49.9311,4.0,4.0,8701.3371,919.5402,0.45,25.6198,0.859,8.5197,0.566,0.8913,0.524,18.7597,0.795,26.457,0.151,39.8148,0.228,49.8901,0.528,2.5243,0.974,7.0611,-0.027,107.6923,0.336,7.438,0.236,2.6087,-0.081,125.0,-0.116,103.5088,0.319,762.1622,-0.092,922.2222,0.513,1.1561,0.937,1.9587,2.0,2.0,30.1723,48.6907,2.0,2.0,8701.3371,805.8356,0.052,92.3529,0.1,89.7436,0.066,88.5417,0.524,24.9284,0.795,32.6271,0.151,147.541,0.228,48.6486,0.528,2.5243,0.974,7.5901,-0.008,114.5455,0.1,89.7436,0.07,88.2943,-0.081,239.6552,-0.116,226.087,0.319,349.2958,-0.092,807.6923,0.513,1.3462,0.937,0.4287,"(1, 5.048543689320393, np.float64(14.651201529614568), np.float64(117.97277588721438), 60.34460530254555, 187.35579842137219, 98.62176082222408, np.int64(-6))",
DT,Fixed Income,NON,structural_38_family,0.058,diagnostic-only,swap,True,REV,False,True,2284,0,2284,4372,2284,,False,3.0,4.0,33.4656,47.0421,3.0,4.0,8232.777,899.7892,0.427,29.4215,0.845,10.0106,0.558,0.5348,0.506,21.5504,0.766,29.1397,0.136,25.9259,0.241,47.033,0.53,2.9126,0.961,8.3015,-0.019,46.1538,0.326,10.1928,0.227,1.3043,-0.059,63.8889,-0.084,47.3684,0.308,732.4324,-0.09,900.0,0.517,0.3854,0.926,0.7617,2.0,2.0,33.4656,45.7301,2.0,2.0,8232.777,792.1617,0.051,92.5,0.1,89.7436,0.066,88.5417,0.506,27.5072,0.766,35.0847,0.136,122.9508,0.241,45.7207,0.53,2.9126,0.961,8.8235,-0.006,110.9091,0.1,89.7436,0.07,88.2943,-0.059,201.7241,-0.084,191.3043,0.308,333.8028,-0.09,792.3077,0.517,0.5769,0.926,0.7503,"(1, 5.825242718446607, np.float64(17.125056129321973), np.float64(121.92148760330579), 66.93114435316552, 148.8767455980571, 92.77227612668625, np.int64(-6))",
DT,Fixed Income,NON_FWD_ANCHORED,structural_38_family,0.058,promotable,swap,True,REV,False,True,2284,0,2284,4372,2284,,False,6.0,8.0,20.7959,25.9519,3.0,4.0,7942.8338,884.6016,0.544,10.0826,0.859,8.5197,0.57,1.6043,0.634,1.7054,0.954,11.7484,0.116,7.4074,0.337,25.9341,0.534,3.6893,0.968,7.6336,-0.006,53.8462,0.326,10.1928,0.227,1.3043,-0.019,47.2222,-0.027,52.6316,0.302,716.2162,-0.089,888.8889,0.516,0.578,0.936,1.8498,3.0,3.0,20.7959,24.1174,2.0,2.0,7942.8338,781.6472,0.063,90.7353,0.1,89.7436,0.066,88.5417,0.634,9.1691,0.954,19.1525,0.116,90.1639,0.337,24.0991,0.534,3.6893,0.968,8.1594,-0.002,103.6364,0.1,89.7436,0.07,88.2943,-0.019,132.7586,-0.027,129.3478,0.302,325.3521,-0.089,784.6154,0.516,0.7692,0.936,0.3215,"(1, 7.378640776699036, np.float64(15.792980575633369), np.float64(100.8179387457462), 41.59187968967349, 97.57134183363694, 50.069309397565604, np.int64(-11))",
DT,Fixed Income,RAD_RAW,structural_38_family,0.058,promotable,swap,True,REV,False,True,2284,0,2284,4372,2284,,False,7.0,8.0,20.2941,24.9583,3.0,4.0,7931.9066,884.0041,0.549,9.2562,0.859,8.5197,0.57,1.6043,0.639,0.9302,0.962,11.0083,0.115,6.4815,0.341,25.0549,0.533,3.4951,0.974,7.0611,-0.006,53.8462,0.326,10.1928,0.227,1.3043,-0.017,52.7778,-0.025,56.1404,0.302,716.2162,-0.089,888.8889,0.516,0.578,0.934,1.6322,3.0,3.0,20.2941,23.0992,2.0,2.0,7931.9066,781.2336,0.064,90.5882,0.1,89.7436,0.066,88.5417,0.639,8.4527,0.962,18.4746,0.115,88.5246,0.341,23.1982,0.533,3.4951,0.974,7.5901,-0.002,103.6364,0.1,89.7436,0.07,88.2943,-0.017,129.3103,-0.025,127.1739,0.302,325.3521,-0.089,784.6154,0.516,0.7692,0.934,0.1072,"(1, 6.990291262135928, np.float64(14.651201529614568), np.float64(99.84443364122508), 40.588245199469945, 95.00607164541591, 48.05752605830713, np.int64(-11))",
DT,Fixed Income,RAD_REGEN,structural_38_family,0.058,promotable,swap,True,REV,False,True,2284,0,2284,4372,2284,,False,6.0,8.0,22.5409,28.7127,3.0,4.0,7982.6919,886.5016,0.539,10.9091,0.86,8.4132,0.572,1.9608,0.627,2.7907,0.943,12.766,0.117,8.3333,0.324,28.7912,0.535,3.8835,0.962,8.2061,-0.006,53.8462,0.326,10.1928,0.227,1.3043,-0.02,44.4444,-0.028,50.8772,0.303,718.9189,-0.089,888.8889,0.515,0.7707,0.937,1.9587,2.0,3.0,22.5409,26.9466,2.0,2.0,7982.6919,782.9626,0.063,90.7353,0.1,89.7436,0.066,88.5417,0.627,10.1719,0.943,20.0847,0.117,91.8033,0.324,27.027,0.535,3.8835,0.962,8.7287,-0.002,103.6364,0.1,89.7436,0.07,88.2943,-0.02,134.4828,-0.028,130.4348,0.303,326.7606,-0.089,784.6154,0.515,0.9615,0.937,0.4287,"(1, 7.766990291262142, np.float64(16.93475962165217), np.float64(101.64438502673795), 45.081870170627774, 100.13661202185794, 55.659367943029594, np.int64(-11))",
