date,regime,regime_prob_0,regime_prob_1,regime_prob_2
2005-01-17,1,1.7191043641561155e-32,1.0,0.0
2005-01-18,1,1.7812497226185628e-47,1.0,0.0
2005-01-19,1,7.558115734797869e-55,1.0,0.0
2005-01-20,1,8.212238624592049e-52,1.0,0.0
2005-01-21,1,1.593185473596978e-47,1.0,0.0
2005-01-24,1,1.0941820158162226e-35,1.0,0.0
2005-01-25,1,1.1580524559783763e-29,1.0,0.0
2005-01-26,1,5.4525815508006135e-28,1.0,0.0
2005-01-27,1,7.875283896062196e-26,1.0,0.0
2005-01-28,1,3.481580651081699e-22,1.0,0.0
2005-01-31,1,7.320465792288012e-20,1.0,0.0
2005-02-01,1,2.3628237640401302e-20,1.0,0.0
2005-02-02,1,3.959833363106907e-24,1.0,0.0
2005-02-03,1,5.545347097951021e-28,1.0,0.0
2005-02-04,1,6.693841724617385e-27,1.0,0.0
2005-02-07,1,9.26240342466026e-25,1.0,0.0
2005-02-08,1,4.339508692045265e-24,1.0,0.0
2005-02-09,1,2.1804187668092927e-17,1.0,0.0
2005-02-10,1,2.6660794064686598e-18,1.0,0.0
2005-02-11,1,6.995017247429433e-20,1.0,0.0
2005-02-14,1,3.0954683872671846e-20,1.0,0.0
2005-02-15,1,3.432777685926471e-18,1.0,0.0
2005-02-16,1,5.0241381208270973e-17,1.0,0.0
2005-02-17,1,2.143932999896369e-16,1.0,0.0
2005-02-18,1,1.855842082899868e-15,1.0,0.0
2005-02-21,1,2.5454130630270742e-20,1.0,0.0
2005-02-22,1,2.279449982508031e-20,1.0,0.0
2005-02-23,1,1.1156079358074698e-18,1.0,0.0
2005-02-24,1,1.004734993631407e-19,1.0,0.0
2005-02-25,1,1.7618751867556106e-22,1.0,0.0
2005-02-28,1,2.307992772376139e-22,1.0,0.0
2005-03-01,1,1.1041225928257224e-22,1.0,0.0
2005-03-02,1,7.560027819171916e-24,1.0,0.0
